
--- TRAIN SPLIT (4800 samples) ---
ID: scene00000 | Difficulty: 2.0 | Files: scene00000_horizontalOnly_rot_binaural.npz -> scene00000_horizontalOnly_AMBIX.npy
ID: scene03925 | Difficulty: 2.0 | Files: scene03925_horizontalOnly_rot_binaural.npz -> scene03925_horizontalOnly_AMBIX.npy
ID: scene03926 | Difficulty: 4.0 | Files: scene03926_horizontalOnly_rot_binaural.npz -> scene03926_horizontalOnly_AMBIX.npy
ID: scene03927 | Difficulty: 2.0 | Files: scene03927_horizontalOnly_rot_binaural.npz -> scene03927_horizontalOnly_AMBIX.npy
ID: scene03928 | Difficulty: 2.0 | Files: scene03928_horizontalOnly_rot_binaural.npz -> scene03928_horizontalOnly_AMBIX.npy
ID: scene03929 | Difficulty: 2.0 | Files: scene03929_horizontalOnly_rot_binaural.npz -> scene03929_horizontalOnly_AMBIX.npy
ID: scene03930 | Difficulty: 4.0 | Files: scene03930_horizontalOnly_rot_binaural.npz -> scene03930_horizontalOnly_AMBIX.npy
ID: scene03931 | Difficulty: 3.0 | Files: scene03931_horizontalOnly_rot_binaural.npz -> scene03931_horizontalOnly_AMBIX.npy
ID: scene03932 | Difficulty: 3.0 | Files: scene03932_horizontalOnly_rot_binaural.npz -> scene03932_horizontalOnly_AMBIX.npy
ID: scene03933 | Difficulty: 1.0 | Files: scene03933_horizontalOnly_rot_binaural.npz -> scene03933_horizontalOnly_AMBIX.npy
ID: scene03934 | Difficulty: 2.0 | Files: scene03934_horizontalOnly_rot_binaural.npz -> scene03934_horizontalOnly_AMBIX.npy
ID: scene03935 | Difficulty: 2.0 | Files: scene03935_horizontalOnly_rot_binaural.npz -> scene03935_horizontalOnly_AMBIX.npy
ID: scene03936 | Difficulty: 4.0 | Files: scene03936_horizontalOnly_rot_binaural.npz -> scene03936_horizontalOnly_AMBIX.npy
ID: scene03937 | Difficulty: 3.0 | Files: scene03937_horizontalOnly_rot_binaural.npz -> scene03937_horizontalOnly_AMBIX.npy
ID: scene03938 | Difficulty: 3.0 | Files: scene03938_horizontalOnly_rot_binaural.npz -> scene03938_horizontalOnly_AMBIX.npy
ID: scene03939 | Difficulty: 1.0 | Files: scene03939_horizontalOnly_rot_binaural.npz -> scene03939_horizontalOnly_AMBIX.npy
ID: scene03940 | Difficulty: 3.0 | Files: scene03940_horizontalOnly_rot_binaural.npz -> scene03940_horizontalOnly_AMBIX.npy
ID: scene03941 | Difficulty: 2.0 | Files: scene03941_horizontalOnly_rot_binaural.npz -> scene03941_horizontalOnly_AMBIX.npy
ID: scene03942 | Difficulty: 4.0 | Files: scene03942_horizontalOnly_rot_binaural.npz -> scene03942_horizontalOnly_AMBIX.npy
ID: scene03943 | Difficulty: 1.0 | Files: scene03943_horizontalOnly_rot_binaural.npz -> scene03943_horizontalOnly_AMBIX.npy
ID: scene03944 | Difficulty: 1.0 | Files: scene03944_horizontalOnly_rot_binaural.npz -> scene03944_horizontalOnly_AMBIX.npy
ID: scene03945 | Difficulty: 1.0 | Files: scene03945_horizontalOnly_rot_binaural.npz -> scene03945_horizontalOnly_AMBIX.npy
ID: scene03946 | Difficulty: 2.0 | Files: scene03946_horizontalOnly_rot_binaural.npz -> scene03946_horizontalOnly_AMBIX.npy
ID: scene03947 | Difficulty: 3.0 | Files: scene03947_horizontalOnly_rot_binaural.npz -> scene03947_horizontalOnly_AMBIX.npy
ID: scene03948 | Difficulty: 1.0 | Files: scene03948_horizontalOnly_rot_binaural.npz -> scene03948_horizontalOnly_AMBIX.npy
ID: scene03949 | Difficulty: 2.0 | Files: scene03949_horizontalOnly_rot_binaural.npz -> scene03949_horizontalOnly_AMBIX.npy
ID: scene03950 | Difficulty: 2.0 | Files: scene03950_horizontalOnly_rot_binaural.npz -> scene03950_horizontalOnly_AMBIX.npy
ID: scene03951 | Difficulty: 2.0 | Files: scene03951_horizontalOnly_rot_binaural.npz -> scene03951_horizontalOnly_AMBIX.npy
ID: scene03952 | Difficulty: 3.0 | Files: scene03952_horizontalOnly_rot_binaural.npz -> scene03952_horizontalOnly_AMBIX.npy
ID: scene03953 | Difficulty: 2.0 | Files: scene03953_horizontalOnly_rot_binaural.npz -> scene03953_horizontalOnly_AMBIX.npy
ID: scene03954 | Difficulty: 3.0 | Files: scene03954_horizontalOnly_rot_binaural.npz -> scene03954_horizontalOnly_AMBIX.npy
ID: scene03955 | Difficulty: 3.0 | Files: scene03955_horizontalOnly_rot_binaural.npz -> scene03955_horizontalOnly_AMBIX.npy
ID: scene03956 | Difficulty: 1.0 | Files: scene03956_horizontalOnly_rot_binaural.npz -> scene03956_horizontalOnly_AMBIX.npy
ID: scene03957 | Difficulty: 1.0 | Files: scene03957_horizontalOnly_rot_binaural.npz -> scene03957_horizontalOnly_AMBIX.npy
ID: scene03958 | Difficulty: 1.0 | Files: scene03958_horizontalOnly_rot_binaural.npz -> scene03958_horizontalOnly_AMBIX.npy
ID: scene03959 | Difficulty: 2.0 | Files: scene03959_horizontalOnly_rot_binaural.npz -> scene03959_horizontalOnly_AMBIX.npy
ID: scene03960 | Difficulty: 3.0 | Files: scene03960_horizontalOnly_rot_binaural.npz -> scene03960_horizontalOnly_AMBIX.npy
ID: scene03961 | Difficulty: 3.0 | Files: scene03961_horizontalOnly_rot_binaural.npz -> scene03961_horizontalOnly_AMBIX.npy
ID: scene03962 | Difficulty: 2.0 | Files: scene03962_horizontalOnly_rot_binaural.npz -> scene03962_horizontalOnly_AMBIX.npy
ID: scene03963 | Difficulty: 1.0 | Files: scene03963_horizontalOnly_rot_binaural.npz -> scene03963_horizontalOnly_AMBIX.npy
ID: scene03964 | Difficulty: 1.0 | Files: scene03964_horizontalOnly_rot_binaural.npz -> scene03964_horizontalOnly_AMBIX.npy
ID: scene03965 | Difficulty: 1.0 | Files: scene03965_horizontalOnly_rot_binaural.npz -> scene03965_horizontalOnly_AMBIX.npy
ID: scene03966 | Difficulty: 4.0 | Files: scene03966_horizontalOnly_rot_binaural.npz -> scene03966_horizontalOnly_AMBIX.npy
ID: scene03967 | Difficulty: 1.0 | Files: scene03967_horizontalOnly_rot_binaural.npz -> scene03967_horizontalOnly_AMBIX.npy
ID: scene03968 | Difficulty: 3.0 | Files: scene03968_horizontalOnly_rot_binaural.npz -> scene03968_horizontalOnly_AMBIX.npy
ID: scene03969 | Difficulty: 2.0 | Files: scene03969_horizontalOnly_rot_binaural.npz -> scene03969_horizontalOnly_AMBIX.npy
ID: scene03970 | Difficulty: 2.0 | Files: scene03970_horizontalOnly_rot_binaural.npz -> scene03970_horizontalOnly_AMBIX.npy
ID: scene03971 | Difficulty: 2.0 | Files: scene03971_horizontalOnly_rot_binaural.npz -> scene03971_horizontalOnly_AMBIX.npy
ID: scene03972 | Difficulty: 6.0 | Files: scene03972_horizontalOnly_rot_binaural.npz -> scene03972_horizontalOnly_AMBIX.npy
ID: scene03973 | Difficulty: 2.0 | Files: scene03973_horizontalOnly_rot_binaural.npz -> scene03973_horizontalOnly_AMBIX.npy
ID: scene03974 | Difficulty: 4.0 | Files: scene03974_horizontalOnly_rot_binaural.npz -> scene03974_horizontalOnly_AMBIX.npy
ID: scene03975 | Difficulty: 2.0 | Files: scene03975_horizontalOnly_rot_binaural.npz -> scene03975_horizontalOnly_AMBIX.npy
ID: scene03976 | Difficulty: 1.0 | Files: scene03976_horizontalOnly_rot_binaural.npz -> scene03976_horizontalOnly_AMBIX.npy
ID: scene03977 | Difficulty: 3.0 | Files: scene03977_horizontalOnly_rot_binaural.npz -> scene03977_horizontalOnly_AMBIX.npy
ID: scene03978 | Difficulty: 2.0 | Files: scene03978_horizontalOnly_rot_binaural.npz -> scene03978_horizontalOnly_AMBIX.npy
ID: scene03979 | Difficulty: 1.0 | Files: scene03979_horizontalOnly_rot_binaural.npz -> scene03979_horizontalOnly_AMBIX.npy
ID: scene03980 | Difficulty: 2.0 | Files: scene03980_horizontalOnly_rot_binaural.npz -> scene03980_horizontalOnly_AMBIX.npy
ID: scene03981 | Difficulty: 1.0 | Files: scene03981_horizontalOnly_rot_binaural.npz -> scene03981_horizontalOnly_AMBIX.npy
ID: scene03982 | Difficulty: 2.0 | Files: scene03982_horizontalOnly_rot_binaural.npz -> scene03982_horizontalOnly_AMBIX.npy
ID: scene03983 | Difficulty: 3.0 | Files: scene03983_horizontalOnly_rot_binaural.npz -> scene03983_horizontalOnly_AMBIX.npy
ID: scene03984 | Difficulty: 4.0 | Files: scene03984_horizontalOnly_rot_binaural.npz -> scene03984_horizontalOnly_AMBIX.npy
ID: scene03985 | Difficulty: 2.0 | Files: scene03985_horizontalOnly_rot_binaural.npz -> scene03985_horizontalOnly_AMBIX.npy
ID: scene03986 | Difficulty: 1.0 | Files: scene03986_horizontalOnly_rot_binaural.npz -> scene03986_horizontalOnly_AMBIX.npy
ID: scene03987 | Difficulty: 3.0 | Files: scene03987_horizontalOnly_rot_binaural.npz -> scene03987_horizontalOnly_AMBIX.npy
ID: scene03988 | Difficulty: 1.0 | Files: scene03988_horizontalOnly_rot_binaural.npz -> scene03988_horizontalOnly_AMBIX.npy
ID: scene03989 | Difficulty: 4.0 | Files: scene03989_horizontalOnly_rot_binaural.npz -> scene03989_horizontalOnly_AMBIX.npy
ID: scene03990 | Difficulty: 1.0 | Files: scene03990_horizontalOnly_rot_binaural.npz -> scene03990_horizontalOnly_AMBIX.npy
ID: scene03991 | Difficulty: 2.0 | Files: scene03991_horizontalOnly_rot_binaural.npz -> scene03991_horizontalOnly_AMBIX.npy
ID: scene03992 | Difficulty: 3.0 | Files: scene03992_horizontalOnly_rot_binaural.npz -> scene03992_horizontalOnly_AMBIX.npy
ID: scene03993 | Difficulty: 2.0 | Files: scene03993_horizontalOnly_rot_binaural.npz -> scene03993_horizontalOnly_AMBIX.npy
ID: scene03994 | Difficulty: 1.0 | Files: scene03994_horizontalOnly_rot_binaural.npz -> scene03994_horizontalOnly_AMBIX.npy
ID: scene03995 | Difficulty: 2.0 | Files: scene03995_horizontalOnly_rot_binaural.npz -> scene03995_horizontalOnly_AMBIX.npy
ID: scene03996 | Difficulty: 2.0 | Files: scene03996_horizontalOnly_rot_binaural.npz -> scene03996_horizontalOnly_AMBIX.npy
ID: scene03997 | Difficulty: 2.0 | Files: scene03997_horizontalOnly_rot_binaural.npz -> scene03997_horizontalOnly_AMBIX.npy
ID: scene03998 | Difficulty: 2.0 | Files: scene03998_horizontalOnly_rot_binaural.npz -> scene03998_horizontalOnly_AMBIX.npy
ID: scene03999 | Difficulty: 1.0 | Files: scene03999_horizontalOnly_rot_binaural.npz -> scene03999_horizontalOnly_AMBIX.npy
ID: scene04000 | Difficulty: 2.0 | Files: scene04000_horizontalOnly_rot_binaural.npz -> scene04000_horizontalOnly_AMBIX.npy
ID: scene04001 | Difficulty: 2.0 | Files: scene04001_horizontalOnly_rot_binaural.npz -> scene04001_horizontalOnly_AMBIX.npy
ID: scene04002 | Difficulty: 6.0 | Files: scene04002_horizontalOnly_rot_binaural.npz -> scene04002_horizontalOnly_AMBIX.npy
ID: scene04003 | Difficulty: 1.0 | Files: scene04003_horizontalOnly_rot_binaural.npz -> scene04003_horizontalOnly_AMBIX.npy
ID: scene04004 | Difficulty: 3.0 | Files: scene04004_horizontalOnly_rot_binaural.npz -> scene04004_horizontalOnly_AMBIX.npy
ID: scene04005 | Difficulty: 2.0 | Files: scene04005_horizontalOnly_rot_binaural.npz -> scene04005_horizontalOnly_AMBIX.npy
ID: scene04006 | Difficulty: 1.0 | Files: scene04006_horizontalOnly_rot_binaural.npz -> scene04006_horizontalOnly_AMBIX.npy
ID: scene04007 | Difficulty: 3.0 | Files: scene04007_horizontalOnly_rot_binaural.npz -> scene04007_horizontalOnly_AMBIX.npy
ID: scene04008 | Difficulty: 2.0 | Files: scene04008_horizontalOnly_rot_binaural.npz -> scene04008_horizontalOnly_AMBIX.npy
ID: scene04009 | Difficulty: 4.0 | Files: scene04009_horizontalOnly_rot_binaural.npz -> scene04009_horizontalOnly_AMBIX.npy
ID: scene04010 | Difficulty: 2.0 | Files: scene04010_horizontalOnly_rot_binaural.npz -> scene04010_horizontalOnly_AMBIX.npy
ID: scene04011 | Difficulty: 2.0 | Files: scene04011_horizontalOnly_rot_binaural.npz -> scene04011_horizontalOnly_AMBIX.npy
ID: scene04012 | Difficulty: 2.0 | Files: scene04012_horizontalOnly_rot_binaural.npz -> scene04012_horizontalOnly_AMBIX.npy
ID: scene04013 | Difficulty: 2.0 | Files: scene04013_horizontalOnly_rot_binaural.npz -> scene04013_horizontalOnly_AMBIX.npy
ID: scene04014 | Difficulty: 3.0 | Files: scene04014_horizontalOnly_rot_binaural.npz -> scene04014_horizontalOnly_AMBIX.npy
ID: scene04015 | Difficulty: 2.0 | Files: scene04015_horizontalOnly_rot_binaural.npz -> scene04015_horizontalOnly_AMBIX.npy
ID: scene04016 | Difficulty: 2.0 | Files: scene04016_horizontalOnly_rot_binaural.npz -> scene04016_horizontalOnly_AMBIX.npy
ID: scene04017 | Difficulty: 3.0 | Files: scene04017_horizontalOnly_rot_binaural.npz -> scene04017_horizontalOnly_AMBIX.npy
ID: scene04018 | Difficulty: 3.0 | Files: scene04018_horizontalOnly_rot_binaural.npz -> scene04018_horizontalOnly_AMBIX.npy
ID: scene04019 | Difficulty: 2.0 | Files: scene04019_horizontalOnly_rot_binaural.npz -> scene04019_horizontalOnly_AMBIX.npy
ID: scene04020 | Difficulty: 1.0 | Files: scene04020_horizontalOnly_rot_binaural.npz -> scene04020_horizontalOnly_AMBIX.npy
ID: scene04021 | Difficulty: 3.0 | Files: scene04021_horizontalOnly_rot_binaural.npz -> scene04021_horizontalOnly_AMBIX.npy
ID: scene04022 | Difficulty: 4.0 | Files: scene04022_horizontalOnly_rot_binaural.npz -> scene04022_horizontalOnly_AMBIX.npy
ID: scene04023 | Difficulty: 3.0 | Files: scene04023_horizontalOnly_rot_binaural.npz -> scene04023_horizontalOnly_AMBIX.npy
ID: scene04024 | Difficulty: 1.0 | Files: scene04024_horizontalOnly_rot_binaural.npz -> scene04024_horizontalOnly_AMBIX.npy
ID: scene04025 | Difficulty: 2.0 | Files: scene04025_horizontalOnly_rot_binaural.npz -> scene04025_horizontalOnly_AMBIX.npy
ID: scene04026 | Difficulty: 3.0 | Files: scene04026_horizontalOnly_rot_binaural.npz -> scene04026_horizontalOnly_AMBIX.npy
ID: scene04027 | Difficulty: 2.0 | Files: scene04027_horizontalOnly_rot_binaural.npz -> scene04027_horizontalOnly_AMBIX.npy
ID: scene04028 | Difficulty: 2.0 | Files: scene04028_horizontalOnly_rot_binaural.npz -> scene04028_horizontalOnly_AMBIX.npy
ID: scene04029 | Difficulty: 4.0 | Files: scene04029_horizontalOnly_rot_binaural.npz -> scene04029_horizontalOnly_AMBIX.npy
ID: scene04030 | Difficulty: 4.0 | Files: scene04030_horizontalOnly_rot_binaural.npz -> scene04030_horizontalOnly_AMBIX.npy
ID: scene04031 | Difficulty: 2.0 | Files: scene04031_horizontalOnly_rot_binaural.npz -> scene04031_horizontalOnly_AMBIX.npy
ID: scene04032 | Difficulty: 3.0 | Files: scene04032_horizontalOnly_rot_binaural.npz -> scene04032_horizontalOnly_AMBIX.npy
ID: scene04033 | Difficulty: 4.0 | Files: scene04033_horizontalOnly_rot_binaural.npz -> scene04033_horizontalOnly_AMBIX.npy
ID: scene04034 | Difficulty: 3.0 | Files: scene04034_horizontalOnly_rot_binaural.npz -> scene04034_horizontalOnly_AMBIX.npy
ID: scene04035 | Difficulty: 3.0 | Files: scene04035_horizontalOnly_rot_binaural.npz -> scene04035_horizontalOnly_AMBIX.npy
ID: scene04036 | Difficulty: 4.0 | Files: scene04036_horizontalOnly_rot_binaural.npz -> scene04036_horizontalOnly_AMBIX.npy
ID: scene04037 | Difficulty: 2.0 | Files: scene04037_horizontalOnly_rot_binaural.npz -> scene04037_horizontalOnly_AMBIX.npy
ID: scene04038 | Difficulty: 2.0 | Files: scene04038_horizontalOnly_rot_binaural.npz -> scene04038_horizontalOnly_AMBIX.npy
ID: scene04039 | Difficulty: 4.0 | Files: scene04039_horizontalOnly_rot_binaural.npz -> scene04039_horizontalOnly_AMBIX.npy
ID: scene04040 | Difficulty: 3.0 | Files: scene04040_horizontalOnly_rot_binaural.npz -> scene04040_horizontalOnly_AMBIX.npy
ID: scene04041 | Difficulty: 1.0 | Files: scene04041_horizontalOnly_rot_binaural.npz -> scene04041_horizontalOnly_AMBIX.npy
ID: scene04042 | Difficulty: 4.0 | Files: scene04042_horizontalOnly_rot_binaural.npz -> scene04042_horizontalOnly_AMBIX.npy
ID: scene04043 | Difficulty: 2.0 | Files: scene04043_horizontalOnly_rot_binaural.npz -> scene04043_horizontalOnly_AMBIX.npy
ID: scene04044 | Difficulty: 4.0 | Files: scene04044_horizontalOnly_rot_binaural.npz -> scene04044_horizontalOnly_AMBIX.npy
ID: scene04045 | Difficulty: 1.0 | Files: scene04045_horizontalOnly_rot_binaural.npz -> scene04045_horizontalOnly_AMBIX.npy
ID: scene04046 | Difficulty: 2.0 | Files: scene04046_horizontalOnly_rot_binaural.npz -> scene04046_horizontalOnly_AMBIX.npy
ID: scene04047 | Difficulty: 3.0 | Files: scene04047_horizontalOnly_rot_binaural.npz -> scene04047_horizontalOnly_AMBIX.npy
ID: scene04048 | Difficulty: 2.0 | Files: scene04048_horizontalOnly_rot_binaural.npz -> scene04048_horizontalOnly_AMBIX.npy
ID: scene04049 | Difficulty: 3.0 | Files: scene04049_horizontalOnly_rot_binaural.npz -> scene04049_horizontalOnly_AMBIX.npy
ID: scene04050 | Difficulty: 2.0 | Files: scene04050_horizontalOnly_rot_binaural.npz -> scene04050_horizontalOnly_AMBIX.npy
ID: scene04051 | Difficulty: 3.0 | Files: scene04051_horizontalOnly_rot_binaural.npz -> scene04051_horizontalOnly_AMBIX.npy
ID: scene04052 | Difficulty: 1.0 | Files: scene04052_horizontalOnly_rot_binaural.npz -> scene04052_horizontalOnly_AMBIX.npy
ID: scene04053 | Difficulty: 2.0 | Files: scene04053_horizontalOnly_rot_binaural.npz -> scene04053_horizontalOnly_AMBIX.npy
ID: scene04054 | Difficulty: 4.0 | Files: scene04054_horizontalOnly_rot_binaural.npz -> scene04054_horizontalOnly_AMBIX.npy
ID: scene04055 | Difficulty: 2.0 | Files: scene04055_horizontalOnly_rot_binaural.npz -> scene04055_horizontalOnly_AMBIX.npy
ID: scene04056 | Difficulty: 1.0 | Files: scene04056_horizontalOnly_rot_binaural.npz -> scene04056_horizontalOnly_AMBIX.npy
ID: scene04057 | Difficulty: 1.0 | Files: scene04057_horizontalOnly_rot_binaural.npz -> scene04057_horizontalOnly_AMBIX.npy
ID: scene04058 | Difficulty: 4.0 | Files: scene04058_horizontalOnly_rot_binaural.npz -> scene04058_horizontalOnly_AMBIX.npy
ID: scene04059 | Difficulty: 1.0 | Files: scene04059_horizontalOnly_rot_binaural.npz -> scene04059_horizontalOnly_AMBIX.npy
ID: scene04060 | Difficulty: 4.0 | Files: scene04060_horizontalOnly_rot_binaural.npz -> scene04060_horizontalOnly_AMBIX.npy
ID: scene04061 | Difficulty: 4.0 | Files: scene04061_horizontalOnly_rot_binaural.npz -> scene04061_horizontalOnly_AMBIX.npy
ID: scene04062 | Difficulty: 2.0 | Files: scene04062_horizontalOnly_rot_binaural.npz -> scene04062_horizontalOnly_AMBIX.npy
ID: scene04063 | Difficulty: 3.0 | Files: scene04063_horizontalOnly_rot_binaural.npz -> scene04063_horizontalOnly_AMBIX.npy
ID: scene04064 | Difficulty: 1.0 | Files: scene04064_horizontalOnly_rot_binaural.npz -> scene04064_horizontalOnly_AMBIX.npy
ID: scene04065 | Difficulty: 3.0 | Files: scene04065_horizontalOnly_rot_binaural.npz -> scene04065_horizontalOnly_AMBIX.npy
ID: scene04066 | Difficulty: 3.0 | Files: scene04066_horizontalOnly_rot_binaural.npz -> scene04066_horizontalOnly_AMBIX.npy
ID: scene04067 | Difficulty: 2.0 | Files: scene04067_horizontalOnly_rot_binaural.npz -> scene04067_horizontalOnly_AMBIX.npy
ID: scene04068 | Difficulty: 2.0 | Files: scene04068_horizontalOnly_rot_binaural.npz -> scene04068_horizontalOnly_AMBIX.npy
ID: scene04069 | Difficulty: 3.0 | Files: scene04069_horizontalOnly_rot_binaural.npz -> scene04069_horizontalOnly_AMBIX.npy
ID: scene04070 | Difficulty: 2.0 | Files: scene04070_horizontalOnly_rot_binaural.npz -> scene04070_horizontalOnly_AMBIX.npy
ID: scene04071 | Difficulty: 2.0 | Files: scene04071_horizontalOnly_rot_binaural.npz -> scene04071_horizontalOnly_AMBIX.npy
ID: scene04072 | Difficulty: 2.0 | Files: scene04072_horizontalOnly_rot_binaural.npz -> scene04072_horizontalOnly_AMBIX.npy
ID: scene04073 | Difficulty: 1.0 | Files: scene04073_horizontalOnly_rot_binaural.npz -> scene04073_horizontalOnly_AMBIX.npy
ID: scene04074 | Difficulty: 2.0 | Files: scene04074_horizontalOnly_rot_binaural.npz -> scene04074_horizontalOnly_AMBIX.npy
ID: scene04075 | Difficulty: 1.0 | Files: scene04075_horizontalOnly_rot_binaural.npz -> scene04075_horizontalOnly_AMBIX.npy
ID: scene04076 | Difficulty: 2.0 | Files: scene04076_horizontalOnly_rot_binaural.npz -> scene04076_horizontalOnly_AMBIX.npy
ID: scene04077 | Difficulty: 3.0 | Files: scene04077_horizontalOnly_rot_binaural.npz -> scene04077_horizontalOnly_AMBIX.npy
ID: scene04078 | Difficulty: 4.0 | Files: scene04078_horizontalOnly_rot_binaural.npz -> scene04078_horizontalOnly_AMBIX.npy
ID: scene04079 | Difficulty: 1.0 | Files: scene04079_horizontalOnly_rot_binaural.npz -> scene04079_horizontalOnly_AMBIX.npy
ID: scene04080 | Difficulty: 5.0 | Files: scene04080_horizontalOnly_rot_binaural.npz -> scene04080_horizontalOnly_AMBIX.npy
ID: scene04081 | Difficulty: 3.0 | Files: scene04081_horizontalOnly_rot_binaural.npz -> scene04081_horizontalOnly_AMBIX.npy
ID: scene04082 | Difficulty: 2.0 | Files: scene04082_horizontalOnly_rot_binaural.npz -> scene04082_horizontalOnly_AMBIX.npy
ID: scene04083 | Difficulty: 3.0 | Files: scene04083_horizontalOnly_rot_binaural.npz -> scene04083_horizontalOnly_AMBIX.npy
ID: scene04084 | Difficulty: 3.0 | Files: scene04084_horizontalOnly_rot_binaural.npz -> scene04084_horizontalOnly_AMBIX.npy
ID: scene04085 | Difficulty: 2.0 | Files: scene04085_horizontalOnly_rot_binaural.npz -> scene04085_horizontalOnly_AMBIX.npy
ID: scene04086 | Difficulty: 2.0 | Files: scene04086_horizontalOnly_rot_binaural.npz -> scene04086_horizontalOnly_AMBIX.npy
ID: scene04087 | Difficulty: 3.0 | Files: scene04087_horizontalOnly_rot_binaural.npz -> scene04087_horizontalOnly_AMBIX.npy
ID: scene04088 | Difficulty: 2.0 | Files: scene04088_horizontalOnly_rot_binaural.npz -> scene04088_horizontalOnly_AMBIX.npy
ID: scene04089 | Difficulty: 1.0 | Files: scene04089_horizontalOnly_rot_binaural.npz -> scene04089_horizontalOnly_AMBIX.npy
